time,n_array,m_array
0.0,0,1
0.16816816816816818,0,1
0.33633633633633636,0,1
0.5045045045045046,0,1
0.6726726726726727,0,1
0.8408408408408409,0,1
1.0090090090090091,0,1
1.1771771771771773,0,1
1.3453453453453454,0,1
1.5135135135135136,0,1
1.6816816816816818,0,1
1.84984984984985,0,1
2.0180180180180183,0,1
2.186186186186186,0,1
2.3543543543543546,0,1
2.5225225225225225,0,1
2.690690690690691,0,1
2.8588588588588593,0,1
3.027027027027027,0,1
3.1951951951951956,0,1
3.3633633633633635,0,1
3.531531531531532,0,1
3.6996996996997,0,1
3.867867867867868,0,1
4.036036036036037,0,1
4.2042042042042045,0,1
4.372372372372372,0,1
4.540540540540541,0,1
4.708708708708709,0,1
4.876876876876877,0,1
5.045045045045045,0,1
5.213213213213214,0,1
5.381381381381382,0,1
5.54954954954955,0,1
5.7177177177177185,0,1
5.8858858858858865,0,1
6.054054054054054,0,1
6.222222222222222,0,1
6.390390390390391,0,1
6.558558558558559,0,1
6.726726726726727,0,1
6.894894894894896,0,1
7.063063063063064,0,1
7.231231231231232,0,1
7.3993993993994,0,1
7.567567567567568,0,1
7.735735735735736,0,1
7.903903903903904,0,1
8.072072072072073,0,1
8.24024024024024,0,1
8.408408408408409,0,1
8.576576576576578,0,1
8.744744744744745,0,1
8.912912912912914,0,1
9.081081081081082,0,1
9.24924924924925,0,1
9.417417417417418,0,1
9.585585585585587,0,1
9.753753753753754,0,1
9.921921921921923,0,1
10.09009009009009,0,1
10.258258258258259,0,1
10.426426426426428,0,1
10.594594594594595,0,1
10.762762762762764,0,1
10.930930930930932,0,1
11.0990990990991,0,1
11.267267267267268,0,1
11.435435435435437,0,1
11.603603603603604,0,1
11.771771771771773,0,1
11.93993993993994,0,1
12.108108108108109,0,1
12.276276276276278,0,1
12.444444444444445,0,1
12.612612612612613,0,1
12.780780780780782,0,1
12.94894894894895,0,1
13.117117117117118,0,1
13.285285285285287,0,1
13.453453453453454,0,1
13.621621621621623,0,1
13.789789789789792,0,1
13.957957957957959,0,1
14.126126126126128,0,1
14.294294294294295,0,1
14.462462462462463,0,1
14.630630630630632,0,1
14.7987987987988,0,1
14.966966966966968,0,1
15.135135135135137,0,1
15.303303303303304,0,1
15.471471471471473,0,1
15.639639639639642,0,1
15.807807807807809,0,1
15.975975975975977,0,1
16.144144144144146,0,1
16.312312312312315,0,1
16.48048048048048,0,1
16.64864864864865,0,1
16.816816816816818,0,1
16.984984984984987,0,1
17.153153153153156,0,1
17.32132132132132,0,1
17.48948948948949,0,1
17.65765765765766,0,1
17.825825825825827,0,1
17.993993993993996,0,1
18.162162162162165,0,1
18.33033033033033,0,1
18.4984984984985,0,1
18.666666666666668,0,1
18.834834834834837,0,1
19.003003003003005,0,1
19.171171171171174,0,1
19.33933933933934,0,1
19.50750750750751,0,1
19.675675675675677,0,1
19.843843843843846,0,1
20.012012012012015,0,1
20.18018018018018,0,1
20.34834834834835,0,1
20.516516516516518,0,1
20.684684684684687,0,1
20.852852852852855,0,1
21.021021021021024,0,1
21.18918918918919,0,1
21.35735735735736,0,1
21.525525525525527,0,1
21.693693693693696,0,1
21.861861861861865,0,1
22.03003003003003,0,1
22.1981981981982,0,1
22.366366366366368,0,1
22.534534534534536,0,1
22.702702702702705,0,1
22.870870870870874,0,1
23.03903903903904,0,1
23.207207207207208,0,1
23.375375375375377,0,1
23.543543543543546,0,1
23.711711711711715,0,1
23.87987987987988,0,1
24.04804804804805,1,2
24.216216216216218,1,2
24.384384384384386,1,2
24.552552552552555,1,2
24.720720720720724,1,2
24.88888888888889,1,2
25.057057057057058,1,2
25.225225225225227,1,2
25.393393393393396,1,2
25.561561561561565,1,2
25.729729729729733,1,2
25.8978978978979,1,2
26.066066066066067,1,2
26.234234234234236,1,2
26.402402402402405,1,2
26.570570570570574,1,2
26.73873873873874,1,2
26.906906906906908,1,2
27.075075075075077,1,2
27.243243243243246,1,2
27.411411411411414,1,2
27.579579579579583,1,2
27.74774774774775,1,2
27.915915915915917,1,2
28.084084084084086,1,2
28.252252252252255,1,2
28.420420420420424,1,2
28.58858858858859,1,2
28.756756756756758,1,2
28.924924924924927,1,2
29.093093093093096,1,2
29.261261261261264,1,2
29.429429429429433,1,2
29.5975975975976,1,2
29.765765765765767,1,2
29.933933933933936,1,2
30.102102102102105,1,2
30.270270270270274,1,2
30.43843843843844,1,2
30.606606606606608,1,2
30.774774774774777,1,2
30.942942942942945,1,2
31.111111111111114,1,2
31.279279279279283,1,2
31.44744744744745,1,2
31.615615615615617,1,2
31.783783783783786,1,2
31.951951951951955,1,2
32.12012012012012,1,2
32.28828828828829,1,2
32.45645645645646,1,2
32.62462462462463,1,2
32.792792792792795,1,2
32.96096096096096,1,2
33.12912912912913,1,2
33.2972972972973,1,2
33.46546546546547,1,2
33.633633633633636,1,2
33.8018018018018,1,2
33.96996996996997,1,2
34.13813813813814,1,2
34.30630630630631,1,2
34.474474474474476,1,2
34.64264264264264,1,2
34.810810810810814,1,2
34.97897897897898,1,2
35.14714714714715,1,2
35.31531531531532,1,2
35.48348348348349,1,2
35.651651651651655,1,2
35.81981981981982,1,2
35.98798798798799,1,2
36.15615615615616,1,2
36.32432432432433,1,2
36.492492492492495,1,2
36.66066066066066,1,2
36.82882882882883,1,2
36.996996996997,1,2
37.16516516516517,1,2
37.333333333333336,1,2
37.5015015015015,1,2
37.66966966966967,1,2
37.83783783783784,1,2
38.00600600600601,1,2
38.174174174174176,1,2
38.34234234234235,1,2
38.510510510510514,1,2
38.67867867867868,1,2
38.84684684684685,1,2
39.01501501501502,1,2
39.18318318318319,1,2
39.351351351351354,1,2
39.51951951951952,1,2
39.68768768768769,1,2
39.85585585585586,1,2
40.02402402402403,1,2
40.192192192192195,1,2
40.36036036036036,1,2
40.52852852852853,1,2
40.6966966966967,1,2
40.86486486486487,1,2
41.033033033033036,1,2
41.2012012012012,1,2
41.36936936936937,1,2
41.53753753753754,1,2
41.70570570570571,1,2
41.873873873873876,1,2
42.04204204204205,1,2
42.210210210210214,1,2
42.37837837837838,1,2
42.54654654654655,1,2
42.71471471471472,1,2
42.88288288288289,1,2
43.051051051051054,1,2
43.21921921921922,1,2
43.38738738738739,1,2
43.55555555555556,1,2
43.72372372372373,1,2
43.891891891891895,1,2
44.06006006006006,1,2
44.22822822822823,1,2
44.3963963963964,1,2
44.56456456456457,1,2
44.732732732732735,1,2
44.90090090090091,1,2
45.06906906906907,1,2
45.23723723723724,1,2
45.40540540540541,1,2
45.573573573573576,1,2
45.74174174174175,1,2
45.90990990990991,1,2
46.07807807807808,1,2
46.24624624624625,1,2
46.414414414414416,1,2
46.58258258258259,1,2
46.750750750750754,1,2
46.91891891891892,1,2
47.08708708708709,1,2
47.25525525525526,1,2
47.42342342342343,1,2
47.591591591591595,1,2
47.75975975975976,1,2
47.92792792792793,1,2
48.0960960960961,2,3
48.26426426426427,2,3
48.432432432432435,2,3
48.60060060060061,2,3
48.76876876876877,2,3
48.93693693693694,2,3
49.10510510510511,2,3
49.273273273273276,2,3
49.44144144144145,2,3
49.60960960960961,2,3
49.77777777777778,2,3
49.94594594594595,2,3
50.114114114114116,2,3
50.28228228228229,2,3
50.450450450450454,2,3
50.61861861861862,2,3
50.78678678678679,2,3
50.95495495495496,2,3
51.12312312312313,2,3
51.291291291291294,2,3
51.45945945945947,2,3
51.62762762762763,2,3
51.7957957957958,2,3
51.96396396396397,2,3
52.132132132132135,2,3
52.30030030030031,2,3
52.46846846846847,2,3
52.63663663663664,2,3
52.80480480480481,2,3
52.972972972972975,2,3
53.14114114114115,2,3
53.30930930930931,2,3
53.47747747747748,2,3
53.64564564564565,2,3
53.813813813813816,2,3
53.98198198198199,2,3
54.150150150150154,2,3
54.31831831831832,2,3
54.48648648648649,2,3
54.65465465465466,2,3
54.82282282282283,2,3
54.990990990990994,2,3
55.15915915915917,2,3
55.32732732732733,2,3
55.4954954954955,2,3
55.66366366366367,2,3
55.831831831831835,2,3
56.00000000000001,2,3
56.16816816816817,2,3
56.33633633633634,2,3
56.50450450450451,2,3
56.672672672672675,2,3
56.84084084084085,2,3
57.00900900900901,2,3
57.17717717717718,2,3
57.34534534534535,2,3
57.513513513513516,2,3
57.68168168168169,2,3
57.84984984984985,2,3
58.018018018018026,2,3
58.18618618618619,2,3
58.354354354354356,2,3
58.52252252252253,2,3
58.690690690690694,2,3
58.858858858858866,2,3
59.02702702702703,2,3
59.1951951951952,2,3
59.36336336336337,2,3
59.531531531531535,2,3
59.69969969969971,2,3
59.86786786786787,2,3
60.03603603603604,2,3
60.20420420420421,2,3
60.372372372372375,2,3
60.54054054054055,2,3
60.70870870870871,2,3
60.87687687687688,2,3
61.04504504504505,2,3
61.213213213213216,2,3
61.38138138138139,2,3
61.54954954954955,2,3
61.717717717717726,2,3
61.88588588588589,2,3
62.054054054054056,2,3
62.22222222222223,2,3
62.390390390390394,2,3
62.558558558558566,2,3
62.72672672672673,2,3
62.8948948948949,2,3
63.06306306306307,2,3
63.231231231231234,2,3
63.39939939939941,2,3
63.56756756756757,2,3
63.73573573573574,2,3
63.90390390390391,2,3
64.07207207207207,2,3
64.24024024024024,2,3
64.40840840840842,2,3
64.57657657657658,2,3
64.74474474474475,2,3
64.91291291291292,2,3
65.08108108108108,2,3
65.24924924924926,2,3
65.41741741741743,2,3
65.58558558558559,2,3
65.75375375375376,2,3
65.92192192192192,2,3
66.0900900900901,2,3
66.25825825825827,2,3
66.42642642642643,2,3
66.5945945945946,2,3
66.76276276276276,2,3
66.93093093093094,2,3
67.0990990990991,2,3
67.26726726726727,2,3
67.43543543543544,2,3
67.6036036036036,2,3
67.77177177177178,2,3
67.93993993993995,2,3
68.10810810810811,2,3
68.27627627627628,2,3
68.44444444444444,2,3
68.61261261261262,2,3
68.78078078078079,2,3
68.94894894894895,2,3
69.11711711711712,2,3
69.28528528528528,2,3
69.45345345345346,2,3
69.62162162162163,2,3
69.7897897897898,2,3
69.95795795795796,2,3
70.12612612612614,2,3
70.2942942942943,2,3
70.46246246246247,2,3
70.63063063063063,2,3
70.7987987987988,2,3
70.96696696696698,2,3
71.13513513513514,2,3
71.30330330330331,2,3
71.47147147147147,2,3
71.63963963963964,2,3
71.80780780780782,2,3
71.97597597597598,2,3
72.14414414414415,3,4
72.31231231231232,3,4
72.48048048048048,3,4
72.64864864864866,3,4
72.81681681681683,3,4
72.98498498498499,3,4
73.15315315315316,3,4
73.32132132132132,3,4
73.4894894894895,3,4
73.65765765765767,3,4
73.82582582582583,3,4
73.993993993994,3,4
74.16216216216216,3,4
74.33033033033034,3,4
74.4984984984985,3,4
74.66666666666667,3,4
74.83483483483484,3,4
75.003003003003,3,4
75.17117117117118,3,4
75.33933933933935,3,4
75.50750750750751,3,4
75.67567567567568,3,4
75.84384384384384,3,4
76.01201201201202,3,4
76.18018018018019,3,4
76.34834834834835,3,4
76.51651651651652,3,4
76.6846846846847,3,4
76.85285285285286,3,4
77.02102102102103,3,4
77.1891891891892,3,4
77.35735735735736,3,4
77.52552552552554,3,4
77.6936936936937,3,4
77.86186186186187,3,4
78.03003003003003,3,4
78.1981981981982,3,4
78.36636636636638,3,4
78.53453453453454,3,4
78.70270270270271,3,4
78.87087087087087,3,4
79.03903903903904,3,4
79.20720720720722,3,4
79.37537537537538,3,4
79.54354354354355,3,4
79.71171171171171,3,4
79.87987987987988,3,4
80.04804804804806,3,4
80.21621621621622,3,4
80.38438438438439,3,4
80.55255255255256,3,4
80.72072072072072,3,4
80.8888888888889,3,4
81.05705705705707,3,4
81.22522522522523,3,4
81.3933933933934,3,4
81.56156156156156,3,4
81.72972972972974,3,4
81.8978978978979,3,4
82.06606606606607,3,4
82.23423423423424,3,4
82.4024024024024,3,4
82.57057057057058,3,4
82.73873873873875,3,4
82.90690690690691,3,4
83.07507507507508,3,4
83.24324324324326,3,4
83.41141141141142,3,4
83.57957957957959,3,4
83.74774774774775,3,4
83.91591591591592,3,4
84.0840840840841,3,4
84.25225225225226,3,4
84.42042042042043,3,4
84.58858858858859,3,4
84.75675675675676,3,4
84.92492492492494,3,4
85.0930930930931,3,4
85.26126126126127,3,4
85.42942942942943,3,4
85.5975975975976,3,4
85.76576576576578,3,4
85.93393393393394,3,4
86.10210210210211,3,4
86.27027027027027,3,4
86.43843843843844,3,4
86.60660660660662,3,4
86.77477477477478,3,4
86.94294294294295,3,4
87.11111111111111,3,4
87.27927927927928,3,4
87.44744744744746,3,4
87.61561561561562,3,4
87.78378378378379,3,4
87.95195195195195,3,4
88.12012012012012,3,4
88.2882882882883,3,4
88.45645645645646,3,4
88.62462462462463,3,4
88.7927927927928,3,4
88.96096096096096,3,4
89.12912912912914,3,4
89.2972972972973,3,4
89.46546546546547,3,4
89.63363363363364,3,4
89.80180180180182,3,4
89.96996996996998,3,4
90.13813813813815,3,4
90.30630630630631,3,4
90.47447447447448,3,4
90.64264264264266,3,4
90.81081081081082,3,4
90.97897897897899,3,4
91.14714714714715,3,4
91.31531531531532,3,4
91.4834834834835,3,4
91.65165165165166,3,4
91.81981981981983,3,4
91.98798798798799,3,4
92.15615615615616,3,4
92.32432432432434,3,4
92.4924924924925,3,4
92.66066066066067,3,4
92.82882882882883,3,4
92.996996996997,3,4
93.16516516516518,3,4
93.33333333333334,3,4
93.50150150150151,3,4
93.66966966966967,3,4
93.83783783783784,3,4
94.00600600600602,3,4
94.17417417417418,3,4
94.34234234234235,3,4
94.51051051051051,3,4
94.67867867867868,3,4
94.84684684684686,3,4
95.01501501501502,3,4
95.18318318318319,3,4
95.35135135135135,3,4
95.51951951951952,3,4
95.6876876876877,3,4
95.85585585585586,3,4
96.02402402402403,4,5
96.1921921921922,4,5
96.36036036036037,4,5
96.52852852852854,4,5
96.6966966966967,4,5
96.86486486486487,4,5
97.03303303303304,4,5
97.20120120120121,4,5
97.36936936936938,4,5
97.53753753753755,4,5
97.70570570570571,4,5
97.87387387387388,4,5
98.04204204204206,4,5
98.21021021021022,4,5
98.37837837837839,4,5
98.54654654654655,4,5
98.71471471471472,4,5
98.8828828828829,4,5
99.05105105105106,4,5
99.21921921921923,4,5
99.38738738738739,4,5
99.55555555555556,4,5
99.72372372372374,4,5
99.8918918918919,4,5
100.06006006006007,4,5
100.22822822822823,4,5
100.3963963963964,4,5
100.56456456456458,4,5
100.73273273273274,4,5
100.90090090090091,4,5
101.06906906906907,4,5
101.23723723723724,4,5
101.40540540540542,4,5
101.57357357357358,4,5
101.74174174174175,4,5
101.90990990990991,4,5
102.07807807807808,4,5
102.24624624624626,4,5
102.41441441441442,4,5
102.58258258258259,4,5
102.75075075075075,4,5
102.91891891891893,4,5
103.0870870870871,4,5
103.25525525525526,4,5
103.42342342342343,4,5
103.5915915915916,4,5
103.75975975975977,4,5
103.92792792792794,4,5
104.0960960960961,4,5
104.26426426426427,4,5
104.43243243243244,4,5
104.60060060060061,4,5
104.76876876876878,4,5
104.93693693693695,4,5
105.10510510510511,4,5
105.27327327327328,4,5
105.44144144144146,4,5
105.60960960960962,4,5
105.77777777777779,4,5
105.94594594594595,4,5
106.11411411411412,4,5
106.2822822822823,4,5
106.45045045045046,4,5
106.61861861861863,4,5
106.78678678678679,4,5
106.95495495495496,4,5
107.12312312312314,4,5
107.2912912912913,4,5
107.45945945945947,4,5
107.62762762762763,4,5
107.7957957957958,4,5
107.96396396396398,4,5
108.13213213213214,4,5
108.30030030030031,4,5
108.46846846846847,4,5
108.63663663663664,4,5
108.80480480480482,4,5
108.97297297297298,4,5
109.14114114114115,4,5
109.30930930930931,4,5
109.47747747747749,4,5
109.64564564564566,4,5
109.81381381381382,4,5
109.98198198198199,4,5
110.15015015015015,4,5
110.31831831831833,4,5
110.4864864864865,4,5
110.65465465465466,4,5
110.82282282282283,4,5
110.990990990991,4,5
111.15915915915917,4,5
111.32732732732734,4,5
111.4954954954955,4,5
111.66366366366367,4,5
111.83183183183183,4,5
112.00000000000001,4,5
112.16816816816818,4,5
112.33633633633634,4,5
112.50450450450451,4,5
112.67267267267268,4,5
112.84084084084085,4,5
113.00900900900902,4,5
113.17717717717719,4,5
113.34534534534535,4,5
113.51351351351352,4,5
113.6816816816817,4,5
113.84984984984986,4,5
114.01801801801803,4,5
114.18618618618619,4,5
114.35435435435436,4,5
114.52252252252254,4,5
114.6906906906907,4,5
114.85885885885887,4,5
115.02702702702703,4,5
115.1951951951952,4,5
115.36336336336338,4,5
115.53153153153154,4,5
115.6996996996997,4,5
115.86786786786787,4,5
116.03603603603605,4,5
116.20420420420422,4,5
116.37237237237238,4,5
116.54054054054055,4,5
116.70870870870871,4,5
116.87687687687689,4,5
117.04504504504506,4,5
117.21321321321322,4,5
117.38138138138139,4,5
117.54954954954955,4,5
117.71771771771773,4,5
117.8858858858859,4,5
118.05405405405406,4,5
118.22222222222223,4,5
118.3903903903904,4,5
118.55855855855857,4,5
118.72672672672674,4,5
118.8948948948949,4,5
119.06306306306307,4,5
119.23123123123123,4,5
119.39939939939941,4,5
119.56756756756758,4,5
119.73573573573574,4,5
119.90390390390391,4,5
120.07207207207207,5,6
120.24024024024025,5,6
120.40840840840842,5,6
120.57657657657658,5,6
120.74474474474475,5,6
120.91291291291292,5,6
121.0810810810811,5,6
121.24924924924926,5,6
121.41741741741743,5,6
121.58558558558559,5,6
121.75375375375376,5,6
121.92192192192194,5,6
122.0900900900901,5,6
122.25825825825827,5,6
122.42642642642643,5,6
122.59459459459461,5,6
122.76276276276278,5,6
122.93093093093094,5,6
123.0990990990991,5,6
123.26726726726727,5,6
123.43543543543545,5,6
123.60360360360362,5,6
123.77177177177178,5,6
123.93993993993995,5,6
124.10810810810811,5,6
124.27627627627629,5,6
124.44444444444446,5,6
124.61261261261262,5,6
124.78078078078079,5,6
124.94894894894895,5,6
125.11711711711713,5,6
125.2852852852853,5,6
125.45345345345346,5,6
125.62162162162163,5,6
125.7897897897898,5,6
125.95795795795797,5,6
126.12612612612614,5,6
126.2942942942943,5,6
126.46246246246247,5,6
126.63063063063063,5,6
126.79879879879881,5,6
126.96696696696698,5,6
127.13513513513514,5,6
127.30330330330331,5,6
127.47147147147147,5,6
127.63963963963965,5,6
127.80780780780782,5,6
127.97597597597598,5,6
128.14414414414415,5,6
128.31231231231232,5,6
128.48048048048048,5,6
128.64864864864865,5,6
128.81681681681684,5,6
128.984984984985,5,6
129.15315315315317,5,6
129.32132132132134,5,6
129.4894894894895,5,6
129.65765765765767,5,6
129.82582582582583,5,6
129.993993993994,5,6
130.16216216216216,5,6
130.33033033033033,5,6
130.49849849849852,5,6
130.66666666666669,5,6
130.83483483483485,5,6
131.00300300300302,5,6
131.17117117117118,5,6
131.33933933933935,5,6
131.5075075075075,5,6
131.67567567567568,5,6
131.84384384384384,5,6
132.012012012012,5,6
132.1801801801802,5,6
132.34834834834837,5,6
132.51651651651653,5,6
132.6846846846847,5,6
132.85285285285286,5,6
133.02102102102103,5,6
133.1891891891892,5,6
133.35735735735736,5,6
133.52552552552552,5,6
133.69369369369372,5,6
133.86186186186188,5,6
134.03003003003005,5,6
134.1981981981982,5,6
134.36636636636638,5,6
134.53453453453454,5,6
134.7027027027027,5,6
134.87087087087087,5,6
135.03903903903904,5,6
135.2072072072072,5,6
135.3753753753754,5,6
135.54354354354356,5,6
135.71171171171173,5,6
135.8798798798799,5,6
136.04804804804806,5,6
136.21621621621622,5,6
136.3843843843844,5,6
136.55255255255256,5,6
136.72072072072072,5,6
136.88888888888889,5,6
137.05705705705708,5,6
137.22522522522524,5,6
137.3933933933934,5,6
137.56156156156158,5,6
137.72972972972974,5,6
137.8978978978979,5,6
138.06606606606607,5,6
138.23423423423424,5,6
138.4024024024024,5,6
138.57057057057057,5,6
138.73873873873876,5,6
138.90690690690693,5,6
139.0750750750751,5,6
139.24324324324326,5,6
139.41141141141142,5,6
139.5795795795796,5,6
139.74774774774775,5,6
139.91591591591592,5,6
140.08408408408408,5,6
140.25225225225228,5,6
140.42042042042044,5,6
140.5885885885886,5,6
140.75675675675677,5,6
140.92492492492494,5,6
141.0930930930931,5,6
141.26126126126127,5,6
141.42942942942943,5,6
141.5975975975976,5,6
141.76576576576576,5,6
141.93393393393396,5,6
142.10210210210212,5,6
142.2702702702703,5,6
142.43843843843845,5,6
142.60660660660662,5,6
142.77477477477478,5,6
142.94294294294295,5,6
143.11111111111111,5,6
143.27927927927928,5,6
143.44744744744744,5,6
143.61561561561564,5,6
143.7837837837838,5,6
143.95195195195197,5,6
144.12012012012013,6,7
144.2882882882883,6,7
144.45645645645646,6,7
144.62462462462463,6,7
144.7927927927928,6,7
144.96096096096096,6,7
145.12912912912913,6,7
145.29729729729732,6,7
145.46546546546548,6,7
145.63363363363365,6,7
145.80180180180182,6,7
145.96996996996998,6,7
146.13813813813815,6,7
146.3063063063063,6,7
146.47447447447448,6,7
146.64264264264264,6,7
146.81081081081084,6,7
146.978978978979,6,7
147.14714714714717,6,7
147.31531531531533,6,7
147.4834834834835,6,7
147.65165165165166,6,7
147.81981981981983,6,7
147.987987987988,6,7
148.15615615615616,6,7
148.32432432432432,6,7
148.49249249249252,6,7
148.66066066066068,6,7
148.82882882882885,6,7
148.996996996997,6,7
149.16516516516518,6,7
149.33333333333334,6,7
149.5015015015015,6,7
149.66966966966967,6,7
149.83783783783784,6,7
150.006006006006,6,7
150.1741741741742,6,7
150.34234234234236,6,7
150.51051051051053,6,7
150.6786786786787,6,7
150.84684684684686,6,7
151.01501501501502,6,7
151.1831831831832,6,7
151.35135135135135,6,7
151.51951951951952,6,7
151.68768768768768,6,7
151.85585585585588,6,7
152.02402402402404,6,7
152.1921921921922,6,7
152.36036036036037,6,7
152.52852852852854,6,7
152.6966966966967,6,7
152.86486486486487,6,7
153.03303303303304,6,7
153.2012012012012,6,7
153.3693693693694,6,7
153.53753753753756,6,7
153.70570570570572,6,7
153.8738738738739,6,7
154.04204204204206,6,7
154.21021021021022,6,7
154.3783783783784,6,7
154.54654654654655,6,7
154.71471471471472,6,7
154.88288288288288,6,7
155.05105105105108,6,7
155.21921921921924,6,7
155.3873873873874,6,7
155.55555555555557,6,7
155.72372372372374,6,7
155.8918918918919,6,7
156.06006006006007,6,7
156.22822822822823,6,7
156.3963963963964,6,7
156.56456456456456,6,7
156.73273273273276,6,7
156.90090090090092,6,7
157.0690690690691,6,7
157.23723723723725,6,7
157.40540540540542,6,7
157.57357357357358,6,7
157.74174174174175,6,7
157.9099099099099,6,7
158.07807807807808,6,7
158.24624624624624,6,7
158.41441441441444,6,7
158.5825825825826,6,7
158.75075075075077,6,7
158.91891891891893,6,7
159.0870870870871,6,7
159.25525525525526,6,7
159.42342342342343,6,7
159.5915915915916,6,7
159.75975975975976,6,7
159.92792792792795,6,7
160.09609609609612,6,7
160.26426426426428,6,7
160.43243243243245,6,7
160.60060060060061,6,7
160.76876876876878,6,7
160.93693693693695,6,7
161.1051051051051,6,7
161.27327327327328,6,7
161.44144144144144,6,7
161.60960960960963,6,7
161.7777777777778,6,7
161.94594594594597,6,7
162.11411411411413,6,7
162.2822822822823,6,7
162.45045045045046,6,7
162.61861861861863,6,7
162.7867867867868,6,7
162.95495495495496,6,7
163.12312312312312,6,7
163.29129129129132,6,7
163.45945945945948,6,7
163.62762762762765,6,7
163.7957957957958,6,7
163.96396396396398,6,7
164.13213213213214,6,7
164.3003003003003,6,7
164.46846846846847,6,7
164.63663663663664,6,7
164.8048048048048,6,7
164.972972972973,6,7
165.14114114114116,6,7
165.30930930930933,6,7
165.4774774774775,6,7
165.64564564564566,6,7
165.81381381381382,6,7
165.981981981982,6,7
166.15015015015015,6,7
166.31831831831832,6,7
166.4864864864865,6,7
166.65465465465468,6,7
166.82282282282284,6,7
166.990990990991,6,7
167.15915915915917,6,7
167.32732732732734,6,7
167.4954954954955,6,7
167.66366366366367,6,7
167.83183183183183,6,7
168.0,7,8
